seed,method,regime,epsilon,leaf_accuracy,macro_f1,path_accuracy,wrong_parent_rate,nll,ece,wrong_branch_mass_mean,catastrophic_wrong_branch
41,geometric_shell,predicted,0.0,0.5771850170261067,0.5728086568526328,0.5771850170261067,0.19480703745743475,1.5771240666868622,0.03229334290685404,0.2646494531141308,0.21977866061293985
41,vanilla,missing,0.0,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,hard_map,missing,0.0,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,tree,missing,0.0,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.579571990206486,0.03192156594073258,0.27813855472773014,0.22956867196367764
41,poincare,missing,0.0,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,ultrametric,missing,0.0,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.579571990206486,0.03192156594073258,0.27813855472773014,0.22956867196367764
41,geometric_shell,missing,0.0,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.579571990206486,0.03192156594073258,0.27813855472773014,0.22956867196367764
41,vanilla,corrupted,0.0,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,hard_map,corrupted,0.0,0.52894438138479,0.5240325408840367,0.52894438138479,0.23112939841089672,7.175846576690674,0.12711431387025404,0.23112940123552092,0.23112939841089672
41,tree,corrupted,0.0,0.5774687854710556,0.5729361134927737,0.5774687854710556,0.1935300794551646,1.5775124922879462,0.03263205481168008,0.261624949257592,0.21835981838819524
41,poincare,corrupted,0.0,0.5773269012485811,0.5730951106685077,0.5773269012485811,0.1938138479001135,1.5774801969528198,0.032169241282695674,0.26285199344022864,0.219211123723042
41,ultrametric,corrupted,0.0,0.5774687854710556,0.5730354657261065,0.5774687854710556,0.1942395005675369,1.5771619510938937,0.03254854789583929,0.26413548338248605,0.22006242905788875
41,geometric_shell,corrupted,0.0,0.5771850170261067,0.5728086568526328,0.5771850170261067,0.19480703745743475,1.5771240666868622,0.03229334290685404,0.2646494531141308,0.21977866061293985
41,vanilla,corrupted,0.1,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,hard_map,corrupted,0.1,0.523410896708286,0.5184435795701924,0.523410896708286,0.23921679909194096,7.390781402587891,0.13160283553491217,0.23921680184045255,0.23921679909194096
41,tree,corrupted,0.1,0.5770431328036323,0.5726059730930464,0.5770431328036323,0.19480703745743475,1.57967696426391,0.03292761040319292,0.26379952070902085,0.2199205448354143
41,poincare,corrupted,0.1,0.5769012485811578,0.5727693156568588,0.5769012485811578,0.19494892167990918,1.5795141221235194,0.032753763719231735,0.26488477835363106,0.2196367763904654
41,ultrametric,corrupted,0.1,0.5770431328036323,0.5726174358897018,0.5770431328036323,0.19537457434733257,1.5790691685786808,0.03262371490494495,0.2660235268187269,0.22006242905788875
41,geometric_shell,corrupted,0.1,0.5769012485811578,0.5725174719826807,0.5769012485811578,0.19551645856980704,1.578975836409664,0.03241471753983296,0.26647694392481525,0.22077185017026107
41,vanilla,corrupted,0.2,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,hard_map,corrupted,0.2,0.5140465380249716,0.5088033834095543,0.5140465380249716,0.25156072644721905,7.720198631286621,0.1391412101899539,0.2515607291619028,0.25156072644721905
41,tree,corrupted,0.2,0.5764755959137344,0.5721066708693069,0.5764755959137344,0.19551645856980704,1.5819641378603204,0.03222301755731035,0.2660675447222929,0.22148127128263337
41,poincare,corrupted,0.2,0.5763337116912599,0.5722926122963053,0.5763337116912599,0.19580022701475597,1.581659587943448,0.03236924319000979,0.26699756248245987,0.22204880817253123
41,ultrametric,corrupted,0.2,0.5759080590238366,0.5718172730409664,0.5759080590238366,0.19665153234960273,1.5810696698149072,0.03159258445260251,0.26798132386874457,0.22219069239500566
41,geometric_shell,corrupted,0.2,0.575766174801362,0.5716859167761572,0.575766174801362,0.19707718501702612,1.5809151381467705,0.03158953945676618,0.2683696490832457,0.2224744608399546
41,vanilla,corrupted,0.3,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,hard_map,corrupted,0.3,0.494466515323496,0.488788655289878,0.494466515323496,0.28093076049943244,8.501221656799316,0.15241024616120485,0.2809307630196061,0.28093076049943244
41,tree,corrupted,0.3,0.575766174801362,0.5715708580455262,0.575766174801362,0.1967934165720772,1.5843879054750714,0.031755645718850055,0.26843807667300057,0.22290011350737798
41,poincare,corrupted,0.3,0.575766174801362,0.5720952763931031,0.575766174801362,0.19721906923950056,1.5839282052125672,0.031917055425767005,0.2691973919211857,0.2231838819523269
41,ultrametric,corrupted,0.3,0.5751986379114642,0.571206988252196,0.5751986379114642,0.19807037457434734,1.583172331142093,0.031397444342898255,0.2700145811863416,0.2238933030646992
41,geometric_shell,corrupted,0.3,0.5753405221339387,0.5714866104810639,0.5753405221339387,0.1982122587968218,1.5829499809680796,0.03190171352119145,0.270332703688529,0.22375141884222474
41,vanilla,corrupted,0.4,0.5766174801362088,0.5735024405412675,0.5766174801362088,0.1996311010215664,1.5795719623565674,0.03192155997646247,0.2781385548167548,0.22956867196367764
41,hard_map,corrupted,0.4,0.40011350737797957,0.39505443032528587,0.40011350737797957,0.41912599318955734,12.174355506896973,0.21606187052204442,0.41912599521077043,0.41912599318955734
41,tree,corrupted,0.4,0.5746311010215664,0.5706564811187704,0.5746311010215664,0.1984960272417707,1.5869642224045788,0.030541322418251367,0.2709213847099441,0.22446083995459704
41,poincare,corrupted,0.4,0.5747729852440409,0.5712846718901851,0.5747729852440409,0.19807037457434734,1.5863330969489733,0.031153549638429343,0.2714921679926483,0.2246027241770715
41,ultrametric,corrupted,0.4,0.5747729852440409,0.571004610455285,0.5747729852440409,0.19920544835414303,1.585387137891659,0.032538019911651915,0.27212965086091156,0.2250283768444949
41,geometric_shell,corrupted,0.4,0.5749148694665154,0.5711419142331391,0.5749148694665154,0.19920544835414303,1.5850893362624088,0.0323943158674174,0.2723718017867124,0.2250283768444949
53,vanilla,exact,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,exact,0.0,0.6827468785471056,0.6714261212983659,0.6827468785471056,0.0,1.0381325483322144,0.025990805879370575,2.976849455297602e-09,0.0
53,tree,exact,0.0,0.6045686719636776,0.5989501074130593,0.6045686719636776,0.1550794551645857,1.4483596699905892,0.029500703478279433,0.22480961664955657,0.17465947786606129
53,poincare,exact,0.0,0.6027241770715096,0.5972423126971964,0.6027241770715096,0.15820090805902384,1.4585779902669638,0.030775036268166432,0.2290387619924634,0.1807604994324631
53,ultrametric,exact,0.0,0.6005959137343927,0.5951424010963036,0.6005959137343927,0.1623155505107832,1.467441446425417,0.02951293378767376,0.2331836127384949,0.184733257661748
53,geometric_shell,exact,0.0,0.6000283768444948,0.5945202297245696,0.6000283768444948,0.16359250851305335,1.4713419694643848,0.029841768599683596,0.23488036479189583,0.1877128263337117
53,vanilla,predicted,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,predicted,0.0,0.5293700340522134,0.522488064362312,0.5293700340522134,0.2282917139614075,7.090061187744141,0.1262075288768828,0.22829171630398504,0.2282917139614075
53,tree,predicted,0.0,0.5810158910329172,0.5765687267926485,0.5810158910329172,0.1942395005675369,1.5718755012714867,0.03437407178567458,0.2616311364525649,0.2196367763904654
53,poincare,predicted,0.0,0.5801645856980704,0.5757050560532391,0.5801645856980704,0.19537457434733257,1.5719448328018188,0.033301267742785065,0.26282162352905913,0.22091373439273554
53,ultrametric,predicted,0.0,0.5803064699205448,0.576201180218376,0.5803064699205448,0.19594211123723043,1.5715122908664294,0.03347225002236174,0.264080797813408,0.2224744608399546
53,geometric_shell,predicted,0.0,0.5801645856980704,0.5760948030157006,0.5801645856980704,0.19622587968217933,1.571470925592848,0.03283626602381984,0.2645821330536859,0.2224744608399546
53,vanilla,missing,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,missing,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,tree,missing,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289653485813,0.029981708706955976,0.27772037598197963,0.231838819523269
53,poincare,missing,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,ultrametric,missing,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289653485813,0.029981708706955976,0.27772037598197963,0.231838819523269
53,geometric_shell,missing,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289653485813,0.029981708706955976,0.27772037598197963,0.231838819523269
53,vanilla,corrupted,0.0,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,corrupted,0.0,0.5293700340522134,0.522488064362312,0.5293700340522134,0.2282917139614075,7.090061187744141,0.1262075288768828,0.22829171630398504,0.2282917139614075
53,tree,corrupted,0.0,0.5810158910329172,0.5765687267926485,0.5810158910329172,0.1942395005675369,1.5718755012714867,0.03437407178567458,0.2616311364525649,0.2196367763904654
53,poincare,corrupted,0.0,0.5801645856980704,0.5757050560532391,0.5801645856980704,0.19537457434733257,1.5719448328018188,0.033301267742785065,0.26282162352905913,0.22091373439273554
53,ultrametric,corrupted,0.0,0.5803064699205448,0.576201180218376,0.5803064699205448,0.19594211123723043,1.5715122908664294,0.03347225002236174,0.264080797813408,0.2224744608399546
53,geometric_shell,corrupted,0.0,0.5801645856980704,0.5760948030157006,0.5801645856980704,0.19622587968217933,1.571470925592848,0.03283626602381984,0.2645821330536859,0.2224744608399546
53,vanilla,corrupted,0.1,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,corrupted,0.1,0.5255391600454029,0.5185820916539551,0.5255391600454029,0.23396708286038592,7.239995956420898,0.12866499344527585,0.23396708509302303,0.23396708286038592
53,tree,corrupted,0.1,0.5807321225879682,0.5765848369440724,0.5807321225879682,0.19537457434733257,1.5740144147366215,0.03415172786133989,0.26374291037707204,0.22204880817253123
53,poincare,corrupted,0.1,0.5800227014755959,0.5757664615221708,0.5800227014755959,0.19580022701475597,1.573914335889058,0.03350159428872683,0.2648009143071585,0.22290011350737798
53,ultrametric,corrupted,0.1,0.5797389330306469,0.5757120427147772,0.5797389330306469,0.1967934165720772,1.5733965829686967,0.03333940517191925,0.2659155500295198,0.2231838819523269
53,geometric_shell,corrupted,0.1,0.5798808172531215,0.5758572940470821,0.5798808172531215,0.19693530079455165,1.5733003313900589,0.032880480891806105,0.2663582694229891,0.22360953461975028
53,vanilla,corrupted,0.2,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,corrupted,0.2,0.5177355278093076,0.5103837119401315,0.5177355278093076,0.246311010215664,7.567124366760254,0.1342089406503248,0.24631101248212894,0.246311010215664
53,tree,corrupted,0.2,0.5795970488081725,0.5756915124994979,0.5795970488081725,0.19707718501702612,1.5762751175661496,0.0342245433859515,0.2659472567714908,0.22375141884222474
53,poincare,corrupted,0.2,0.5795970488081725,0.5755331746856993,0.5795970488081725,0.19665153234960273,1.5759919471257062,0.03259053838678995,0.266859676810994,0.2250283768444949
53,ultrametric,corrupted,0.2,0.5798808172531215,0.5759171962782144,0.5798808172531215,0.1977866061293984,1.5753732785945511,0.032509776304933444,0.2678193616064015,0.22488649262202043
53,geometric_shell,corrupted,0.2,0.5797389330306469,0.5758539447631349,0.5797389330306469,0.1982122587968218,1.5752164084863727,0.032166653690369224,0.2681989634838429,0.2250283768444949
53,vanilla,corrupted,0.3,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,corrupted,0.3,0.49460839954597047,0.4884041557659773,0.49460839954597047,0.27993757094211125,8.466683387756348,0.15130650087087397,0.2799375730817218,0.27993757094211125
53,tree,corrupted,0.3,0.5791713961407492,0.5753317757183317,0.5791713961407492,0.1984960272417707,1.5786712083517302,0.03356363498573556,0.2682531460371372,0.22545402951191829
53,poincare,corrupted,0.3,0.5795970488081725,0.575552516670869,0.5795970488081725,0.19807037457434734,1.5781887918411577,0.03326552144674784,0.26900491829491774,0.22687287173666287
53,ultrametric,corrupted,0.3,0.5797389330306469,0.5760580890428987,0.5797389330306469,0.19920544835414303,1.5774510533827029,0.032869326471556416,0.2697978789485057,0.22744040862656073
53,geometric_shell,corrupted,0.3,0.5794551645856981,0.5758080669513335,0.5794551645856981,0.1996311010215664,1.5772269824868106,0.03265225301015129,0.2701092948848067,0.22772417707150966
53,vanilla,corrupted,0.4,0.5784619750283768,0.5748878958978887,0.5784619750283768,0.20246878547105562,1.5737289190292358,0.029981720770807536,0.27772037645169745,0.231838819523269
53,hard_map,corrupted,0.4,0.3957150964812713,0.3926238717350776,0.3957150964812713,0.42522701475595914,12.329894065856934,0.2205416455031896,0.42522701663340395,0.42522701475595914
53,tree,corrupted,0.4,0.5788876276958003,0.5746461954114971,0.5788876276958003,0.20019863791146425,1.5812182975802793,0.03268851653197907,0.2706707490704618,0.22843359818388195
53,poincare,corrupted,0.4,0.5790295119182747,0.5747797432095684,0.5790295119182747,0.20005675368898979,1.5805174429958524,0.033166865591853126,0.27124449990840394,0.22956867196367764
53,ultrametric,corrupted,0.4,0.5787457434733257,0.5748460663549344,0.5787457434733257,0.20076617480136208,1.5796396625291405,0.03318262477834945,0.27185738629369144,0.2292849035187287
53,geometric_shell,corrupted,0.4,0.5787457434733257,0.5748460663549344,0.5787457434733257,0.20076617480136208,1.5793408154321413,0.033218809437254845,0.27209489545405846,0.22942678774120318
67,vanilla,exact,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,exact,0.0,0.681044267877412,0.6675480968134346,0.681044267877412,0.0,1.0492230653762817,0.023560692024471135,4.524472893705162e-09,0.0
67,tree,exact,0.0,0.6062712826333712,0.5987398379910548,0.6062712826333712,0.15394438138479002,1.4535165883634389,0.03256686700927487,0.2236948374135009,0.17451759364358682
67,poincare,exact,0.0,0.6044267877412032,0.5978363498400889,0.6044267877412032,0.15734960272417708,1.4636574196469048,0.03404725335691037,0.22796310831535915,0.1786322360953462
67,ultrametric,exact,0.0,0.6032917139614075,0.5955900622205009,0.6032917139614075,0.15876844494892167,1.4725061640129302,0.03450242777693081,0.2320858950794554,0.18274687854710556
67,geometric_shell,exact,0.0,0.6017309875141884,0.5941827926655883,0.6017309875141884,0.16089670828603858,1.4763884220307149,0.03376363968370912,0.23378629303791565,0.18487514188422247
67,vanilla,predicted,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,predicted,0.0,0.529228149829739,0.5223518958649351,0.529228149829739,0.2304199772985244,7.157410621643066,0.12824747502110334,0.23041998038531433,0.2304199772985244
67,tree,predicted,0.0,0.5794551645856981,0.5724364917420691,0.5794551645856981,0.19168558456299659,1.5763772550294435,0.034969420553987704,0.26048439225949954,0.22020431328036322
67,poincare,predicted,0.0,0.5795970488081725,0.5726039077898163,0.5795970488081725,0.19168558456299659,1.5764586925506592,0.034877922244276965,0.26170368117114334,0.22105561861520998
67,ultrametric,predicted,0.0,0.5795970488081725,0.5726350276787517,0.5795970488081725,0.19168558456299659,1.576023037544888,0.03524572249940526,0.26295394944333794,0.2206299659477866
67,geometric_shell,predicted,0.0,0.5794551645856981,0.5725849533805756,0.5794551645856981,0.19182746878547105,1.5759840282014106,0.03535487030569221,0.2634596050343572,0.2213393870601589
67,vanilla,missing,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,missing,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,tree,missing,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.578358599250043,0.03467773584380457,0.2767382988585728,0.23056186152099886
67,poincare,missing,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,ultrametric,missing,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.578358599250043,0.03467773584380457,0.2767382988585728,0.23056186152099886
67,geometric_shell,missing,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.578358599250043,0.03467773584380457,0.2767382988585728,0.23056186152099886
67,vanilla,corrupted,0.0,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,corrupted,0.0,0.529228149829739,0.5223518958649351,0.529228149829739,0.2304199772985244,7.157410621643066,0.12824747502110334,0.23041998038531433,0.2304199772985244
67,tree,corrupted,0.0,0.5794551645856981,0.5724364917420691,0.5794551645856981,0.19168558456299659,1.5763772550294435,0.034969420553987704,0.26048439225949954,0.22020431328036322
67,poincare,corrupted,0.0,0.5795970488081725,0.5726039077898163,0.5795970488081725,0.19168558456299659,1.5764586925506592,0.034877922244276965,0.26170368117114334,0.22105561861520998
67,ultrametric,corrupted,0.0,0.5795970488081725,0.5726350276787517,0.5795970488081725,0.19168558456299659,1.576023037544888,0.03524572249940526,0.26295394944333794,0.2206299659477866
67,geometric_shell,corrupted,0.0,0.5794551645856981,0.5725849533805756,0.5794551645856981,0.19182746878547105,1.5759840282014106,0.03535487030569221,0.2634596050343572,0.2213393870601589
67,vanilla,corrupted,0.1,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,corrupted,0.1,0.5258229284903518,0.5191943404990976,0.5258229284903518,0.2362372304199773,7.31166410446167,0.13119841241843314,0.2362372335152242,0.2362372304199773
67,tree,corrupted,0.1,0.5786038592508513,0.5715941727904567,0.5786038592508513,0.19324631101021567,1.578361117670338,0.034846236409226426,0.26256513776897394,0.2217650397275823
67,poincare,corrupted,0.1,0.5786038592508513,0.5716538527930125,0.5786038592508513,0.19338819523269013,1.578321384150496,0.034243542223668724,0.26365278292711486,0.22261634506242906
67,ultrametric,corrupted,0.1,0.5788876276958003,0.5718327066244742,0.5788876276958003,0.19338819523269013,1.577777414521893,0.03424943867510056,0.2647630925009699,0.22290011350737798
67,geometric_shell,corrupted,0.1,0.5790295119182747,0.5720066006722128,0.5790295119182747,0.19324631101021567,1.5776886198029927,0.03421226753571334,0.2652112189531413,0.22290011350737798
67,vanilla,corrupted,0.2,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,corrupted,0.2,0.5190124858115778,0.5117511222580883,0.5190124858115778,0.2467366628830874,7.59084415435791,0.13573591344092342,0.24673666601216213,0.2467366628830874
67,tree,corrupted,0.2,0.5783200908059024,0.5711422994133766,0.5783200908059024,0.19438138479001135,1.5804628274460302,0.03559090436377123,0.26473934078758693,0.2231838819523269
67,poincare,corrupted,0.2,0.5783200908059024,0.5719910342602855,0.5783200908059024,0.19438138479001135,1.5802927381820473,0.03505358974350556,0.2656822772231043,0.22375141884222474
67,ultrametric,corrupted,0.2,0.5790295119182747,0.5725795210394382,0.5790295119182747,0.19395573212258796,1.579621574550449,0.03430805587614658,0.2666419784066874,0.2238933030646992
67,geometric_shell,corrupted,0.2,0.5790295119182747,0.5726207484070606,0.5790295119182747,0.19452326901248582,1.5794774919494128,0.034116615269885825,0.26702803394837127,0.22375141884222474
67,vanilla,corrupted,0.3,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,corrupted,0.3,0.498155505107832,0.4890662348430738,0.498155505107832,0.27780930760499434,8.419307708740234,0.14959868445472368,0.27780931062412856,0.27780930760499434
67,tree,corrupted,0.3,0.57761066969353,0.570836924355289,0.57761066969353,0.19537457434733257,1.582695957430223,0.03528330847962856,0.2670160552639784,0.22488649262202043
67,poincare,corrupted,0.3,0.577894438138479,0.5716320712077553,0.577894438138479,0.1952326901248581,1.5823840509264162,0.03413854502847381,0.2677992301290354,0.22559591373439272
67,ultrametric,corrupted,0.3,0.5786038592508513,0.572376291300164,0.5786038592508513,0.1952326901248581,1.5815641910841178,0.034355289029915824,0.2685963079186045,0.22531214528944382
67,geometric_shell,corrupted,0.3,0.5787457434733257,0.5725979570785832,0.5787457434733257,0.19509080590238365,1.5813584708513684,0.03459322151865984,0.2689151789240554,0.2257377979568672
67,vanilla,corrupted,0.4,0.5807321225879682,0.5748934466629435,0.5807321225879682,0.1967934165720772,1.5783586502075195,0.03467774311996041,0.27673829893214746,0.23056186152099886
67,hard_map,corrupted,0.4,0.40451191827468785,0.3991692031350644,0.40451191827468785,0.4195516458569807,12.180963516235352,0.2161242036248275,0.4195516481149887,0.4195516458569807
67,tree,corrupted,0.4,0.5774687854710556,0.5714001251843488,0.5774687854710556,0.19736095346197502,1.5850760950069929,0.03445369375853557,0.2694055446263932,0.2271566401816118
67,poincare,corrupted,0.4,0.5774687854710556,0.5714941084258461,0.5774687854710556,0.19650964812712826,1.5846082878422545,0.03460145770238353,0.27001156386285974,0.22658910329171397
67,ultrametric,corrupted,0.4,0.57761066969353,0.5716273988740367,0.57761066969353,0.19707718501702612,1.5836150210014188,0.0341521749563915,0.2706324251477834,0.2271566401816118
67,geometric_shell,corrupted,0.4,0.577894438138479,0.5719286059951594,0.577894438138479,0.1967934165720772,1.5833403229395109,0.03449988228581932,0.2708783398680339,0.22687287173666287
71,vanilla,exact,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822327136993408,0.03601284108518978,0.2762517979057774,0.22843359818388195
71,hard_map,exact,0.0,0.6827468785471056,0.6684596584927397,0.6827468785471056,0.0,1.0502386093139648,0.026627667221821052,3.6280352736439527e-09,0.0
71,tree,exact,0.0,0.6065550510783201,0.5976776930732531,0.6065550510783201,0.14912031782065835,1.4575691106972197,0.039619517601882315,0.22347337740891224,0.17125425652667423
71,poincare,exact,0.0,0.5949205448354143,0.5860538066006731,0.5949205448354143,0.1685584562996595,1.5029982843677412,0.03607955338821768,0.24307306253955885,0.19111804767309876
71,ultrametric,exact,0.0,0.6011634506242906,0.5923500198428228,0.6011634506242906,0.1569239500567537,1.4765382831133411,0.03860496244630198,0.23181782461204395,0.18061861520998865
71,geometric_shell,exact,0.0,0.6001702610669694,0.5910802511422023,0.6001702610669694,0.159477866061294,1.4804159964577888,0.03813220032166503,0.23350900893694787,0.18203745743473326
71,vanilla,predicted,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822327136993408,0.03601284108518978,0.2762517979057774,0.22843359818388195
71,hard_map,predicted,0.0,0.5242622020431328,0.5143495455202072,0.5242622020431328,0.2341089670828604,7.262038707733154,0.12788881069930877,0.2341089697806302,0.2341089670828604
71,tree,predicted,0.0,0.5774687854710556,0.5696462861085234,0.5774687854710556,0.19438138479001135,1.5819384495556597,0.0348256714374797,0.2605043109725511,0.2196367763904654
71,poincare,predicted,0.0,0.5784619750283768,0.5710534899952667,0.5784619750283768,0.19509080590238365,1.5809993743896484,0.03473276072567611,0.2661389551980677,0.22446083995459704
71,ultrametric,predicted,0.0,0.577894438138479,0.5700128733715579,0.577894438138479,0.19509080590238365,1.5813055584547877,0.034435793887554425,0.26288974930301306,0.22119750283768444
71,geometric_shell,predicted,0.0,0.5777525539160046,0.5698968108565777,0.5777525539160046,0.1952326901248581,1.5812105601610058,0.03488841520541562,0.26337851949855196,0.22148127128263337
71,vanilla,missing,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822327136993408,0.03601284108518978,0.2762517979057774,0.22843359818388195
71,hard_map,missing,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822327136993408,0.03601284108518978,0.2762517979057774,0.22843359818388195
71,tree,missing,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822326458313105,0.03601284348802317,0.2762517973414173,0.22843359818388195
71,poincare,missing,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822327136993408,0.03601284108518978,0.2762517979057774,0.22843359818388195
71,ultrametric,missing,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822326458313105,0.03601284348802317,0.2762517973414173,0.22843359818388195
71,geometric_shell,missing,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822326458313105,0.03601284348802317,0.2762517973414173,0.22843359818388195
71,vanilla,corrupted,0.0,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822327136993408,0.03601284108518978,0.2762517979057774,0.22843359818388195
71,hard_map,corrupted,0.0,0.5242622020431328,0.5143495455202072,0.5242622020431328,0.2341089670828604,7.262038707733154,0.12788881069930877,0.2341089697806302,0.2341089670828604
71,tree,corrupted,0.0,0.5774687854710556,0.5696462861085234,0.5774687854710556,0.19438138479001135,1.5819384495556597,0.0348256714374797,0.2605043109725511,0.2196367763904654
71,poincare,corrupted,0.0,0.5784619750283768,0.5710534899952667,0.5784619750283768,0.19509080590238365,1.5809993743896484,0.03473276072567611,0.2661389551980677,0.22446083995459704
71,ultrametric,corrupted,0.0,0.577894438138479,0.5700128733715579,0.577894438138479,0.19509080590238365,1.5813055584547877,0.034435793887554425,0.26288974930301306,0.22119750283768444
71,geometric_shell,corrupted,0.0,0.5777525539160046,0.5698968108565777,0.5777525539160046,0.1952326901248581,1.5812105601610058,0.03488841520541562,0.26337851949855196,0.22148127128263337
71,vanilla,corrupted,0.1,0.5786038592508513,0.5711409627070863,0.5786038592508513,0.1982122587968218,1.5822327136993408,0.03601284108518978,0.2762517979057774,0.22843359818388195
71,hard_map,corrupted,0.1,0.51972190692395,0.5105027142169178,0.51972190692395,0.24077752553916004,7.439115047454834,0.13156215040167535,0.24077752823692986,0.24077752553916004
71,tree,corrupted,0.1,0.5774687854710556,0.5694524354590537,0.5774687854710556,0.19537457434733257,1.583977401661609,0.034084231209592065,0.2626056372514323,0.2213393870601589
